,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
42371,12.733333333333334,12.733333333333334,0.9,9.3541,64.0,11.27,990.53
36962,8.77222222222222,7.96111111111111,0.87,6.423900000000001,69.0,7.905100000000001,995.66
86204,8.894444444444442,6.327777777777778,0.74,16.9533,21.0,16.1,1030.56
6843,4.977777777777778,0.6333333333333336,0.73,23.7636,310.0,9.982,1014.16
61092,23.772222222222226,23.772222222222226,0.45,23.972900000000003,289.0,9.982,1009.91
90363,2.7777777777777777,-1.2666666666666673,0.96,16.8245,140.0,7.969500000000001,1016.6
52914,17.22222222222222,17.22222222222222,0.52,9.66,170.0,11.27,998.9
87814,12.63888888888889,12.63888888888889,0.64,28.1106,291.0,16.1,1010.3
7238,13.4,13.4,0.53,25.0194,280.0,15.826300000000002,1024.5
49731,13.677777777777775,13.677777777777775,0.76,6.279,29.0,15.826300000000002,1020.28
28033,-7.150000000000001,-13.050000000000002,0.88,14.312900000000004,279.0,4.1699,1002.45
58330,7.222222222222222,4.15,0.51,17.71,60.0,9.982,1025.0
82718,32.3,31.772222222222226,0.34,6.9069,172.0,15.552600000000002,1017.79
23702,24.83333333333333,24.83333333333333,0.62,8.7423,166.0,11.27,1005.01
94754,1.0055555555555569,-2.1222222222222222,0.92,10.0947,153.0,4.4436,1019.45
1986,-1.1166666666666676,-1.1166666666666676,0.92,3.1395,358.0,4.395300000000001,1033.95
32461,27.28888888888889,27.43333333333333,0.46,12.8961,328.0,11.4471,1019.86
18767,20.32777777777778,20.32777777777778,0.75,12.88,161.0,14.586600000000002,1016.25
68002,11.205555555555556,11.205555555555556,0.79,13.7172,212.0,9.982,1010.55
3635,20.03333333333333,20.03333333333333,0.86,12.719,233.0,11.0768,1018.26
23273,6.038888888888888,3.627777777777778,0.65,11.4793,312.0,11.2056,1011.33
58131,4.444444444444445,4.444444444444445,0.73,0.0,0.0,16.1,1022.5
29497,5.105555555555554,1.6000000000000014,0.78,17.0499,159.0,15.150100000000002,1008.48
52500,31.03888888888889,30.327777777777783,0.35,10.8675,230.0,9.982,1013.76
63335,4.816666666666667,2.4000000000000004,0.93,10.2396,220.0,9.6761,1016.59
10605,-5.027777777777778,-5.027777777777778,0.89,3.2039,135.0,3.8962,1034.85
31504,8.855555555555554,5.46111111111111,0.48,25.277,309.0,11.4471,1018.83
72864,-3.9166666666666665,-6.638888888888889,0.88,6.279,64.0,14.6832,1024.4
44629,22.71111111111111,22.71111111111111,0.38,10.835300000000002,273.0,9.982,1020.12
56472,20.38888888888889,20.38888888888889,0.5,14.4095,319.0,15.826300000000002,1021.02
18151,7.127777777777776,4.73888888888889,0.86,12.6868,319.0,6.118,1013.14
47037,1.5777777777777795,-1.6166666666666667,1.0,10.835300000000002,359.0,5.9248,1021.68
51119,2.7500000000000018,2.7500000000000018,0.89,3.3649,0.0,9.7566,1026.0
92287,22.77777777777778,22.77777777777778,0.7,3.3166,304.0,16.1,1016.95
45819,1.6888888888888884,1.6888888888888884,0.92,3.2683,134.0,3.9284,1027.35
44555,15.988888888888887,15.988888888888887,0.38,38.6722,312.0,10.3523,1011.05
13448,23.95555555555556,23.95555555555556,0.63,10.143,40.0,10.3523,1015.62
44357,10.711111111111112,10.711111111111112,0.84,3.0107000000000004,38.0,14.9569,1011.89
36554,-0.1222222222222216,-3.75,0.92,11.237800000000002,32.0,7.212800000000001,1012.64
48920,20.83333333333333,20.83333333333333,0.8,12.7673,230.0,9.982,1008.12
58021,17.1,17.1,0.27,9.2575,332.0,10.3684,1034.19
17026,19.00555555555555,19.00555555555555,0.52,8.1305,170.0,9.982,1018.55
51739,5.1944444444444455,5.1944444444444455,0.82,3.1717,58.0,9.016,1023.37
5301,2.7999999999999994,-0.1222222222222216,0.89,10.7387,18.0,11.8496,1019.95
84972,23.86111111111111,23.86111111111111,0.36,7.422100000000001,56.0,16.1,1014.88
69816,14.955555555555556,14.955555555555556,0.72,25.0677,281.0,16.1,1014.47
8278,18.772222222222226,18.772222222222226,0.71,10.6421,108.0,15.552600000000002,1013.5
24757,21.25,21.25,0.57,10.8675,152.0,9.982,1019.79
33507,4.549999999999999,2.0111111111111097,0.93,10.577700000000002,57.0,13.9587,1003.23
74824,21.11111111111111,21.11111111111111,0.35,20.7046,310.0,16.1,1009.44
81043,3.922222222222224,1.25,0.97,10.626,192.0,2.5921000000000003,1036.3
85575,9.483333333333333,7.96111111111111,0.89,10.4006,303.0,15.150100000000002,1026.53
89687,-1.4444444444444453,-4.705555555555555,0.95,8.903300000000002,209.0,7.985600000000001,1020.46
59305,9.422222222222224,7.799999999999999,0.96,10.8836,321.0,9.6761,1025.66
66786,10.116666666666667,10.116666666666667,0.71,10.5455,120.0,9.982,1007.96
68395,2.155555555555557,-1.3666666666666671,0.85,12.9766,321.0,9.982,1015.63
92071,17.52777777777778,17.52777777777778,0.79,19.8835,250.0,8.1305,1014.62
24046,9.300000000000002,7.766666666666664,0.93,10.2235,19.0,6.1824,1021.84
77550,18.911111111111115,18.911111111111115,0.78,11.1734,151.0,6.295100000000001,1015.37
1792,1.3555555555555543,-2.066666666666666,0.84,11.640300000000002,30.0,7.728,1038.13
71640,2.2222222222222223,-2.5055555555555564,0.92,20.6563,10.0,11.9784,1021.45
16305,10.1,10.1,0.71,3.22,190.0,6.021400000000001,0.0
66312,13.816666666666666,13.816666666666666,0.95,6.44,310.0,15.826300000000002,1015.15
92896,9.05,5.977777777777777,0.69,22.2341,29.0,10.577700000000002,1021.96
75781,9.77777777777778,8.861111111111112,0.67,7.5348,163.0,10.3523,1000.08
25182,5.944444444444446,5.944444444444446,0.93,4.395300000000001,129.0,5.8765,1021.89
87586,19.95555555555556,19.95555555555556,0.49,24.9872,290.0,9.982,1016.62
41292,22.71111111111111,22.71111111111111,0.53,17.2109,359.0,11.27,1015.03
63286,6.438888888888891,2.4777777777777783,0.72,24.0051,158.0,14.168000000000005,1010.99
22938,12.383333333333333,12.383333333333333,0.57,16.744000000000003,265.0,10.0464,1001.64
27046,13.88888888888889,13.88888888888889,0.57,3.22,100.0,16.1,1017.1
82615,26.08333333333333,26.08333333333333,0.36,3.4293,329.0,16.1,1016.22
82051,5.472222222222223,4.433333333333332,0.97,5.554500000000001,264.0,3.1234,1014.82
5647,7.694444444444445,3.800000000000002,0.76,27.2734,289.0,9.982,1016.91
3046,-3.2444444444444445,-7.244444444444444,0.84,10.2557,41.0,9.5473,1034.83
73517,-4.927777777777779,-7.872222222222224,0.92,6.44,280.0,2.5438,1005.5
54829,-2.272222222222222,-5.316666666666666,0.49,7.792400000000001,109.0,10.3684,1026.82
81607,6.0555555555555545,3.099999999999999,0.88,14.7798,340.0,6.0375000000000005,1017.95
35717,7.855555555555556,4.255555555555554,0.93,24.3915,331.0,8.1144,1017.61
66664,0.0833333333333325,-3.616666666666668,0.57,11.7369,314.0,11.0285,1019.86
35753,14.81666666666667,14.81666666666667,0.55,9.1448,335.0,11.4471,1022.09
45137,30.97222222222222,29.46111111111111,0.27,3.719100000000001,310.0,10.3523,1009.08
22923,6.094444444444444,2.794444444444445,0.6,17.3397,280.0,15.826300000000002,1004.87
29542,8.316666666666666,4.794444444444446,0.84,24.9711,169.0,15.150100000000002,1006.78
46789,7.166666666666667,4.761111111111111,0.93,12.8317,141.0,8.3881,1016.56
86142,2.7833333333333323,0.0833333333333325,1.0,9.7727,173.0,0.0322,1029.48
51975,30.97222222222222,31.03888888888889,0.41,15.955100000000002,282.0,9.982,1012.53
30547,27.22222222222222,27.438888888888886,0.47,8.05,340.0,9.982,1016.6
95610,12.127777777777776,12.127777777777776,0.93,23.1196,349.0,8.1305,1015.63
41404,16.049999999999997,16.049999999999997,0.93,9.6278,261.0,10.0303,1011.9
89616,-1.6777777777777776,-4.98888888888889,0.95,8.935500000000001,219.0,6.601,1020.32
71359,10.933333333333334,10.933333333333334,0.86,0.5152,310.0,15.826300000000002,1019.82
16408,7.227777777777776,5.277777777777778,0.74,10.304000000000002,48.0,11.4471,1020.97
11016,0.0611111111111108,0.0611111111111108,0.96,3.0429,312.0,0.322,1013.39
80483,1.0666666666666675,-2.2777777777777786,0.92,11.0446,221.0,1.8676,1021.39
18924,27.15,26.46111111111111,0.29,17.388,320.0,9.982,1017.28
42699,4.272222222222221,0.9500000000000004,0.96,14.4739,250.0,14.9086,1016.17
28550,2.7777777777777777,-1.1555555555555546,0.82,16.1,80.0,11.27,1016.3
64738,-0.2611111111111104,-2.994444444444445,0.77,7.905100000000001,282.0,6.423900000000001,1018.46
64913,4.188888888888888,4.188888888888888,0.89,3.1878,254.0,9.982,1015.74
75543,15.094444444444449,15.094444444444449,0.42,7.856800000000001,238.0,16.1,1024.49
47296,-4.844444444444444,-7.26111111111111,0.99,5.3774,9.0,0.7567,1023.15
4235,22.76111111111111,22.76111111111111,0.47,8.9677,148.0,10.4006,1022.93
17333,8.594444444444443,8.594444444444443,0.93,3.1717,161.0,1.0465000000000002,1019.93
38957,18.23333333333333,18.23333333333333,0.88,7.1001,279.0,9.982,1019.39
19258,3.877777777777776,-0.0111111111111108,0.89,17.6456,261.0,11.4471,1016.74
80237,21.38888888888889,21.38888888888889,0.91,0.966,93.0,8.7101,1016.41
42775,6.094444444444444,3.1666666666666683,0.86,14.6188,152.0,9.982,1016.39
4315,27.916666666666668,27.57222222222222,0.4,5.0393,99.0,9.982,1014.37
12849,22.84444444444445,22.84444444444445,0.37,9.4346,1.0,9.982,1018.58
35170,9.86111111111111,7.477777777777779,0.87,17.436300000000003,89.0,8.8389,1014.24
96090,9.933333333333334,8.933333333333332,0.83,8.05,290.0,16.1,1022.95
45997,5.95,3.2944444444444443,0.71,12.7351,198.0,9.4507,1015.68
84009,7.777777777777778,5.555555555555555,0.83,12.525800000000002,201.0,6.118,1016.96
53063,14.511111111111113,14.511111111111113,0.63,13.4435,139.0,15.520400000000002,1018.03
79986,17.22222222222222,17.22222222222222,0.93,0.1449,350.0,9.982,1019.22
32832,13.88888888888889,13.88888888888889,0.64,14.49,270.0,16.1,1016.1
95337,13.511111111111113,13.511111111111113,0.59,10.6099,301.0,16.1,1017.69
66422,22.71111111111111,22.71111111111111,0.61,13.6206,351.0,11.4471,1015.76
66583,5.1,2.7722222222222235,0.99,10.0786,171.0,3.5742000000000007,998.14
1891,1.7333333333333318,1.7333333333333318,0.96,3.9928,293.0,8.1788,1032.1
67655,11.57777777777778,11.57777777777778,0.96,2.9946,85.0,15.826300000000002,1008.03
17427,10.511111111111113,10.511111111111113,0.86,17.066,329.0,6.3434,1010.09
39826,18.772222222222226,18.772222222222226,0.57,27.3378,10.0,11.27,1012.71
34987,18.88888888888889,18.88888888888889,0.43,14.49,320.0,9.982,1019.8
27742,20.55555555555556,20.55555555555556,0.84,0.0,0.0,16.1,1016.4
82987,16.766666666666666,16.766666666666666,0.83,3.1878,242.0,16.1,1012.19
68149,11.133333333333333,11.133333333333333,0.61,4.4436,290.0,15.7297,1028.31
63438,2.594444444444445,-0.4833333333333339,0.99,11.27,130.0,1.3846,1026.03
43665,14.955555555555556,14.955555555555556,0.83,6.44,280.0,9.982,1019.65
61230,16.177777777777777,16.177777777777777,0.99,5.313,320.0,5.216400000000001,1015.87
12016,7.277777777777778,4.944444444444444,0.72,12.525800000000002,60.0,11.0285,1019.14
78138,12.844444444444443,12.844444444444443,0.83,15.617,159.0,16.1,1021.63
66603,7.733333333333334,5.761111111111109,0.96,10.948,88.0,10.980200000000002,994.93
54189,-5.972222222222222,-12.227777777777776,0.77,17.227,141.0,14.9086,1025.65
80233,20.46111111111111,20.46111111111111,0.97,10.448900000000002,309.0,8.1305,1017.44
56051,7.777777777777778,5.044444444444443,0.83,16.1,300.0,11.27,1025.0
27782,27.72777777777777,26.794444444444448,0.27,8.8228,2.0,10.3684,1017.45
60200,18.772222222222226,18.772222222222226,0.94,9.7405,200.0,9.6761,1016.09
35786,8.572222222222223,6.966666666666666,0.81,9.8532,305.0,14.586600000000002,1022.34
87315,12.694444444444445,12.694444444444445,0.96,11.109000000000002,129.0,11.8979,1008.0
13254,16.144444444444446,16.144444444444446,0.93,1.6744,159.0,7.1323,1009.56
80849,1.0888888888888897,-1.3722222222222216,0.92,7.776300000000001,318.0,0.161,1033.83
23307,0.0277777777777761,-3.711111111111111,0.73,11.8335,6.0,14.9569,1026.14
33546,8.994444444444444,7.022222222222222,0.93,12.558,51.0,2.6726,1008.49
22834,9.238888888888887,7.333333333333335,0.72,12.4775,171.0,9.982,1009.1
44274,21.06111111111111,21.06111111111111,0.32,12.4936,81.0,9.982,1015.19
70002,12.3,12.3,0.85,9.4829,98.0,8.1305,1007.71
44818,28.938888888888894,29.061111111111117,0.45,11.1895,152.0,9.982,1017.85
53244,20.0,20.0,0.49,4.83,340.0,11.27,1005.5
9285,14.288888888888888,14.288888888888888,0.54,9.7405,270.0,9.982,1017.04
677,2.155555555555557,2.155555555555557,0.9,3.2361,271.0,13.6528,1017.7
64288,-3.911111111111111,-3.911111111111111,1.0,4.6046000000000005,178.0,0.161,1020.49
77420,11.622222222222224,11.622222222222224,0.93,1.5295,320.0,4.025,1014.41
20562,4.722222222222222,2.3888888888888875,0.82,9.7888,78.0,9.8049,1021.87
67854,15.994444444444444,15.994444444444444,0.81,11.0285,351.0,9.982,1019.4
73114,7.344444444444444,3.938888888888891,0.64,20.9461,321.0,10.577700000000002,1023.47
81362,-4.872222222222222,-8.488888888888889,0.92,8.1305,252.0,8.0017,1036.42
67578,17.244444444444444,17.244444444444444,0.71,3.4776,161.0,11.27,1005.88
25244,10.92777777777778,10.92777777777778,0.8,20.8012,322.0,11.27,1027.08
78612,19.81666666666667,19.81666666666667,0.5,1.4168,187.0,10.2557,1015.93
91153,9.47777777777778,6.166666666666668,0.73,26.5328,206.0,14.9569,1013.46
5112,2.2666666666666657,-1.9555555555555555,0.8,17.1626,181.0,14.6832,1008.72
88938,21.03888888888889,21.03888888888889,0.73,0.1288,160.0,16.1,1016.42
45329,-2.127777777777777,-5.183333333333333,0.96,7.889000000000001,158.0,0.7728,1029.95
55032,1.6666666666666667,-2.7888888888888888,0.89,17.71,290.0,16.1,1017.7
73777,14.538888888888891,14.538888888888891,0.86,14.2324,244.0,16.1,1013.19
71183,17.872222222222224,17.872222222222224,0.9,6.118,8.0,15.1823,1014.51
96192,7.799999999999999,7.799999999999999,0.89,3.1234,323.0,16.1,1023.66
14235,5.072222222222224,1.5111111111111104,0.81,17.3558,358.0,14.9086,1000.98
95057,7.777777777777778,7.777777777777778,0.99,3.2039,297.0,2.3023,1011.77
9734,27.15555555555555,27.216666666666665,0.44,9.0482,333.0,10.3523,1015.41
29900,-5.0,-10.06111111111111,0.84,12.88,290.0,4.025,1021.8
16789,18.86111111111111,18.86111111111111,0.38,2.7048,151.0,9.982,1023.5
1535,2.1222222222222222,0.2722222222222233,1.0,6.44,170.0,0.161,1029.43
58423,-2.2222222222222223,-5.8500000000000005,0.75,9.66,120.0,9.982,1023.8
45669,-0.1833333333333323,-2.322222222222222,0.9,6.262900000000001,9.0,7.776300000000001,1024.54
12074,0.4666666666666685,-4.622222222222223,0.89,19.8996,318.0,11.8979,1004.87
59755,8.955555555555556,7.188888888888887,0.93,11.2056,151.0,5.8604,1014.86
8877,12.33888888888889,12.33888888888889,0.66,1.3685,19.0,9.982,1023.43
40376,2.244444444444444,-1.2166666666666677,0.65,12.7673,308.0,9.982,1030.76
14100,16.133333333333333,16.133333333333333,0.43,23.6187,211.0,10.0464,1012.28
37816,1.1333333333333329,-2.4166666666666674,0.75,12.042800000000002,188.0,9.9015,1015.45
91394,19.038888888888884,19.038888888888884,0.8,10.1752,126.0,15.1823,1013.66
63985,6.199999999999998,1.7944444444444427,0.82,28.0623,123.0,15.005200000000002,1009.36
14058,10.16111111111111,10.16111111111111,0.5,2.7692,38.0,9.982,1022.25
16202,0.3722222222222232,0.3722222222222232,0.73,3.5420000000000007,308.0,14.9086,1026.99
86823,20.06666666666667,20.06666666666667,0.57,4.8944,230.0,16.1,1018.1
40272,1.2277777777777783,-2.166666666666666,0.78,11.3988,261.0,11.8013,1016.86
9738,28.84444444444445,28.238888888888887,0.37,4.83,45.0,9.982,1013.61
84006,7.105555555555555,5.022222222222222,0.87,10.8997,189.0,4.8461,1017.76
32385,26.11111111111111,26.11111111111111,0.39,11.27,80.0,9.982,1017.8
687,12.916666666666666,12.916666666666666,0.4,9.4829,218.0,9.982,1017.58
5060,13.538888888888888,13.538888888888888,0.77,8.5652,325.0,11.3988,1024.11
52872,0.0,-3.611111111111111,0.61,11.27,230.0,16.1,1016.2
75930,6.755555555555554,6.755555555555554,0.9,2.2862,346.0,14.168000000000005,1026.09
75095,11.08888888888889,11.08888888888889,0.89,5.828200000000001,9.0,14.3934,1013.85
92170,17.82222222222222,17.82222222222222,0.96,12.4292,29.0,9.8049,1001.56
11026,7.438888888888889,5.844444444444446,0.92,8.7262,87.0,9.2092,1011.14
92161,16.6,16.6,1.0,6.295100000000001,323.0,5.216400000000001,1004.15
4,8.755555555555553,6.977777777777779,0.83,11.0446,259.0,15.826300000000002,1016.51
37407,0.1611111111111106,-7.061111111111112,0.82,38.8493,290.0,11.125100000000002,1003.72
38594,-2.85,-7.677777777777777,0.76,13.894300000000005,118.0,14.812,1016.55
36688,-3.8,-8.3,0.97,11.6725,311.0,3.6064000000000007,1016.63
89933,2.2777777777777786,-0.7833333333333334,0.91,10.8997,206.0,16.1,1007.46
19887,3.861111111111113,3.861111111111113,0.63,3.4776,249.0,6.9874,1031.59
76956,11.18888888888889,11.18888888888889,0.81,13.6206,150.0,15.520400000000002,1011.01
87947,15.044444444444444,15.044444444444444,0.36,17.2109,40.0,16.1,1025.7
1763,1.2055555555555566,-3.227777777777777,0.75,16.856700000000004,348.0,9.982,1032.4
92051,26.98333333333333,27.1,0.45,14.296800000000005,307.0,15.552600000000002,1016.08
44494,13.199999999999998,13.199999999999998,0.69,10.835300000000002,289.0,14.9086,1023.8
74865,23.95555555555556,23.95555555555556,0.34,8.3076,253.0,16.1,1018.76
41339,24.83333333333333,24.83333333333333,0.48,14.0875,279.0,10.0464,1012.65
47684,25.744444444444447,25.744444444444447,0.59,4.83,166.0,10.3523,1005.3
69355,10.044444444444444,10.044444444444444,0.61,4.83,70.0,15.1823,1025.01
77479,20.061111111111117,20.061111111111117,0.67,16.1966,170.0,15.520400000000002,1020.02
92981,6.016666666666666,3.522222222222224,0.61,11.914,61.0,14.812,1030.04
70221,9.044444444444444,9.044444444444444,0.76,3.3166,80.0,16.1,1017.61
49376,12.266666666666666,12.266666666666666,0.6,7.953400000000001,222.0,9.982,1012.07
46665,3.972222222222221,1.311111111111111,0.88,10.5938,181.0,8.1305,1025.45
40139,27.272222222222226,27.83333333333333,0.52,10.980200000000002,151.0,11.3988,1012.26
71437,26.06111111111111,26.06111111111111,0.42,10.722600000000002,110.0,16.1,1018.5
18269,17.366666666666664,17.366666666666664,0.85,7.148400000000001,43.0,14.9569,1018.16
6296,18.79444444444444,18.79444444444444,0.69,28.4004,289.0,11.27,1016.24
40947,11.11111111111111,11.11111111111111,0.93,7.969500000000001,160.0,4.7495,0.0
33632,17.22222222222222,17.22222222222222,0.63,14.49,160.0,9.982,1015.1
28405,7.272222222222224,7.272222222222224,0.87,3.0912,98.0,5.506200000000001,1009.87
25858,10.16111111111111,10.16111111111111,0.77,7.905100000000001,264.0,11.27,1020.24
18196,2.872222222222223,-0.0722222222222216,0.89,10.8997,140.0,9.8049,1003.9
4491,10.744444444444447,10.744444444444447,0.95,3.2683,284.0,15.826300000000002,1018.75
30858,31.11111111111111,30.15555555555555,0.33,11.27,240.0,9.982,1017.0
43693,15.877777777777776,15.877777777777776,0.45,26.8709,299.0,11.27,1017.18
24239,6.272222222222222,6.272222222222222,0.82,3.0107000000000004,148.0,9.9015,1021.6
30367,20.0,20.0,0.73,17.71,340.0,9.982,1013.1
73694,8.122222222222222,6.305555555555556,0.94,10.5616,319.0,4.2987,1020.66
59765,4.977777777777778,2.6555555555555563,0.85,9.982,338.0,10.0464,999.37
5663,10.555555555555555,10.555555555555555,0.61,14.312900000000004,200.0,15.826300000000002,1013.77
43772,12.872222222222224,12.872222222222224,0.98,3.3166,277.0,9.982,1018.87
22422,20.061111111111117,20.061111111111117,0.92,9.9337,311.0,9.5312,1018.35
27763,26.11111111111111,26.11111111111111,0.34,11.27,10.0,9.982,1015.6
37201,5.411111111111112,1.3666666666666671,0.9,22.073100000000004,160.0,13.6367,1008.8
44973,23.916666666666668,23.916666666666668,0.74,3.22,0.0,9.982,1013.3
76965,7.15,5.083333333333332,0.93,10.835300000000002,118.0,13.9748,1012.95
76041,23.772222222222226,23.772222222222226,0.48,11.9301,189.0,15.826300000000002,1009.12
50955,2.6,-0.1333333333333324,0.87,9.7566,153.0,4.4758,1021.63
70138,20.97222222222222,20.97222222222222,0.42,21.413000000000004,140.0,16.1,1017.39
6415,10.016666666666667,10.016666666666667,0.83,22.765400000000003,280.0,11.0768,1006.76
95217,12.105555555555554,12.105555555555554,0.58,20.2055,134.0,9.982,1025.36
26330,9.65,7.972222222222222,0.78,11.5598,29.0,14.329,1019.62
82485,-6.555555555555555,-9.672222222222222,0.72,6.279,167.0,15.826300000000002,1036.87
43867,15.116666666666667,15.116666666666667,0.62,9.1126,299.0,9.982,1021.58
21900,22.82222222222222,22.82222222222222,0.57,13.5401,244.0,11.27,1013.36
15347,17.84444444444445,17.84444444444445,0.52,20.9622,301.0,11.27,1015.11
90103,9.783333333333331,7.138888888888889,0.78,19.7225,130.0,10.2718,1018.38
77864,9.86111111111111,7.905555555555553,0.77,13.8138,0.0,10.2557,1024.96
22727,8.244444444444447,7.349999999999998,0.89,6.4078,221.0,6.166300000000001,1005.21
19977,-0.9722222222222222,-3.938888888888889,0.43,8.2432,247.0,9.982,1029.23
93276,13.711111111111112,13.711111111111112,0.48,4.9749,207.0,10.2074,1013.51
87603,7.85,5.8500000000000005,0.83,11.27,260.0,16.1,1021.02
41998,9.4,6.63888888888889,0.86,20.0123,129.0,11.9784,1009.61
5743,-2.805555555555556,-6.938888888888887,0.92,11.0768,330.0,5.9731000000000005,1010.85
28770,-3.888888888888889,-9.077777777777778,0.78,14.49,330.0,9.982,1018.4
59058,23.88888888888889,23.88888888888889,0.45,11.27,300.0,9.982,1014.5
62351,23.322222222222223,23.322222222222223,0.49,10.432800000000002,67.0,15.552600000000002,1015.95
18353,32.61666666666666,30.86111111111111,0.24,15.7297,223.0,10.3523,1008.19
86228,8.988888888888889,7.822222222222221,0.93,8.05,190.0,14.9086,1020.8
16221,1.6055555555555558,1.6055555555555558,0.75,1.5295,120.0,11.9784,1029.1
27085,26.11111111111111,26.11111111111111,0.47,9.66,150.0,11.27,1017.8
24550,3.238888888888888,-1.1555555555555546,0.68,20.1894,140.0,15.7297,1001.42
66717,4.400000000000001,-1.5888888888888886,0.86,41.377,140.0,14.812,997.35
75642,7.083333333333333,4.933333333333335,0.83,11.237800000000002,279.0,16.1,1007.03
63333,3.7944444444444434,2.3000000000000003,0.89,6.1502,190.0,9.7566,1015.47
61913,29.73333333333333,28.433333333333337,0.29,12.236,198.0,10.3523,1017.8
81710,1.0444444444444458,-4.550000000000001,0.85,25.051600000000004,21.0,2.3023,1012.36
75083,21.12777777777778,21.12777777777778,0.74,16.3415,290.0,10.3523,1007.62
29878,-9.238888888888887,-9.238888888888887,0.92,1.932,30.0,1.7227,1024.22
46312,7.544444444444443,5.377777777777777,0.77,11.8818,345.0,6.6493,1011.1
12769,24.79444444444444,24.79444444444444,0.47,17.243100000000002,310.0,15.826300000000002,1009.78
63683,2.7,-3.188888888888888,0.7,32.8923,119.0,10.0464,1011.0
58837,22.133333333333336,22.133333333333336,0.68,8.903300000000002,29.0,11.4471,1009.61
91059,1.0611111111111091,-2.1611111111111114,1.0,10.5455,171.0,2.9785000000000004,1024.39
92534,25.35,25.35,0.62,19.7547,342.0,10.3523,1012.3
10,16.016666666666666,16.016666666666666,0.67,17.5651,290.0,11.2056,1017.42
96342,19.74444444444445,19.74444444444445,0.79,22.4273,321.0,9.8049,1012.01
74128,23.79444444444444,23.79444444444444,0.67,9.4185,38.0,9.982,1007.85
72938,1.0444444444444458,-3.3888888888888897,0.79,16.6313,150.0,15.7297,1013.77
1672,0.255555555555556,-3.2166666666666663,0.99,10.8836,357.0,0.8855000000000002,1027.4
74331,21.016666666666666,21.016666666666666,0.82,11.0124,109.0,14.586600000000002,1008.39
8579,21.149999999999995,21.149999999999995,0.67,4.508,271.0,9.982,1014.9
54143,-1.6888888888888884,-6.4,0.85,14.6027,310.0,3.0751,1015.1
87062,23.87777777777778,23.87777777777778,0.46,10.1269,166.0,15.520400000000002,1018.5
44738,17.677777777777777,17.677777777777777,0.84,6.810300000000001,329.0,14.9569,1016.74
19339,1.6000000000000014,-1.7055555555555555,0.78,11.382700000000002,279.0,9.982,1026.7
55706,-6.111111111111111,-10.977777777777776,0.84,11.27,290.0,16.1,1024.9
52074,23.883333333333333,23.883333333333333,0.38,4.7012,357.0,9.982,1017.38
60066,13.88888888888889,13.88888888888889,0.93,4.7495,149.0,7.905100000000001,1010.19
39324,23.88888888888889,23.88888888888889,0.61,11.2056,341.0,11.2056,1017.0
44468,10.42777777777778,10.42777777777778,0.8,4.588500000000001,258.0,11.3988,1023.6
58870,19.4,19.4,0.66,24.1983,18.0,15.150100000000002,1013.19
83763,17.17222222222222,17.17222222222222,0.87,12.654600000000002,310.0,12.2199,1013.78
16793,18.86111111111111,18.86111111111111,0.35,4.2343,353.0,10.3523,1022.07
48281,19.994444444444444,19.994444444444444,0.67,6.8425,48.0,10.3523,1012.73
29518,5.466666666666669,1.93888888888889,0.77,17.871000000000002,150.0,15.150100000000002,1008.34
94947,4.677777777777779,2.255555555555557,0.87,10.1752,149.0,6.295100000000001,1019.64
18484,11.605555555555556,11.605555555555556,0.8,6.279,309.0,15.826300000000002,1016.0
65663,20.816666666666663,20.816666666666663,0.81,9.7405,334.0,14.9569,1019.65
75287,-0.5499999999999992,-2.577777777777778,0.8,5.8604,320.0,15.826300000000002,1024.73
74760,11.561111111111112,11.561111111111112,0.74,6.295100000000001,12.0,16.1,1014.45
5082,20.13888888888889,20.13888888888889,0.45,7.728,358.0,9.982,1020.81
20313,5.95,1.6611111111111123,0.8,25.9693,160.0,5.9731000000000005,1023.33
80582,2.1499999999999986,-0.5888888888888881,0.85,9.4507,189.0,6.021400000000001,1033.7
35794,15.599999999999998,15.599999999999998,0.62,10.8192,8.0,12.2199,1025.07
23075,6.111111111111111,1.9444444444444444,0.45,25.164300000000004,310.0,11.27,995.25
74796,19.97222222222222,19.97222222222222,0.57,8.291500000000001,192.0,9.982,1014.23
80496,-1.7333333333333338,-1.7333333333333338,1.0,2.9785000000000004,138.0,0.1771,1025.43
84610,10.094444444444443,10.094444444444443,0.45,13.0571,175.0,10.2557,1022.78
63750,2.755555555555556,2.755555555555556,1.0,3.0751,340.0,0.3703,1017.53
59146,15.32777777777778,15.32777777777778,0.86,8.9999,321.0,11.4471,1013.96
54420,-2.7111111111111104,-2.7111111111111104,0.92,3.22,310.0,3.4615,1024.3
23976,19.30555555555556,19.30555555555556,0.78,6.0375000000000005,99.0,15.826300000000002,1012.97
42033,7.633333333333335,5.744444444444446,0.98,10.4006,7.0,7.148400000000001,998.68
58268,1.6666666666666667,1.6666666666666667,0.75,3.22,250.0,16.1,1025.0
27989,-3.888888888888889,-8.711111111111112,0.92,12.88,290.0,3.5420000000000007,1006.4
44184,12.988888888888887,12.988888888888887,0.63,6.44,110.0,15.826300000000002,1016.6
52077,17.061111111111114,17.061111111111114,0.61,6.279,49.0,15.826300000000002,1018.09
