,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
64979,-2.6888888888888887,-2.6888888888888887,0.67,4.459700000000001,253.0,9.982,1030.4
2559,7.177777777777779,4.777777777777779,0.71,12.8156,291.0,11.2056,1018.63
38924,28.122222222222224,30.88888888888889,0.7,4.1699,152.0,11.3988,1013.44
50313,12.733333333333334,12.733333333333334,0.38,15.230600000000004,8.0,9.982,1022.03
73677,8.355555555555554,6.0888888888888895,0.77,13.6206,159.0,16.0517,1012.99
28434,6.111111111111111,6.111111111111111,0.86,4.83,290.0,6.118,1018.8
74488,24.98888888888889,24.98888888888889,0.69,11.382700000000002,121.0,15.826300000000002,1006.18
2245,-0.3944444444444449,-0.3944444444444449,0.98,1.9159,221.0,0.9177,1012.23
72642,0.0,-3.9,0.75,12.5419,138.0,15.826300000000002,1023.06
15704,3.916666666666665,1.4444444444444453,0.82,9.7405,170.0,3.5581,1021.32
37241,12.261111111111113,12.261111111111113,0.85,9.3541,163.0,8.1305,1008.3
50810,-3.7777777777777777,-3.7777777777777777,0.92,3.0429,15.0,0.161,1035.46
31917,13.333333333333334,13.333333333333334,0.45,28.98,170.0,16.1,1010.2
85433,17.01111111111111,17.01111111111111,0.52,10.9319,300.0,16.1,1017.06
30368,21.06111111111111,21.06111111111111,0.69,20.6724,321.0,10.3684,1013.6
14330,4.305555555555555,3.022222222222221,0.82,5.763800000000001,165.0,11.9784,1024.95
86997,13.355555555555554,13.355555555555554,0.96,11.109000000000002,59.0,7.969500000000001,1019.73
6775,7.922222222222221,5.927777777777779,0.82,11.3022,158.0,6.3434,1020.12
29034,5.0,2.116666666666668,0.86,12.88,290.0,9.982,1017.7
95024,13.844444444444443,13.844444444444443,0.59,12.2199,51.0,15.826300000000002,1021.33
28951,-2.0500000000000007,-2.0500000000000007,0.88,3.703,333.0,3.0751,1028.06
28198,10.622222222222222,10.622222222222222,0.8,20.769,143.0,14.329,1004.87
4180,17.783333333333335,17.783333333333335,0.97,3.2361,184.0,15.649200000000002,1009.45
31240,22.77777777777778,22.77777777777778,0.32,28.98,310.0,9.982,1005.1
10311,5.0,5.0,0.93,2.9302,267.0,3.059,1011.03
74699,22.511111111111106,22.511111111111106,0.4,7.631400000000001,34.0,15.552600000000002,1015.56
64580,5.855555555555555,2.6444444444444435,0.87,16.2288,149.0,9.7566,999.68
8567,13.466666666666669,13.466666666666669,0.9,6.44,290.0,11.6886,1012.58
31426,8.627777777777778,8.0,0.78,5.6833,106.0,7.985600000000001,1017.85
18038,19.93333333333333,19.93333333333333,0.3,15.6009,8.0,10.3523,1013.54
75064,20.022222222222226,20.022222222222226,0.56,3.2683,354.0,10.2557,1013.61
7042,10.944444444444446,10.944444444444446,0.78,8.05,120.0,6.021400000000001,1028.53
63206,6.833333333333332,4.449999999999999,0.75,12.236,167.0,6.9069,1030.51
67265,25.0,25.0,0.39,14.1519,159.0,9.982,1010.51
11439,2.894444444444445,-1.7166666666666666,0.89,21.091,172.0,7.824600000000001,1008.55
87468,12.966666666666669,12.966666666666669,0.81,17.3397,31.0,9.982,1027.36
14918,22.366666666666667,22.366666666666667,0.59,2.1252000000000004,136.0,11.27,1017.54
95686,5.944444444444446,5.944444444444446,0.93,3.4293,329.0,9.7566,1016.89
15643,8.766666666666667,8.766666666666667,0.83,4.7656,273.0,11.0446,1027.22
9335,7.655555555555556,5.666666666666668,0.62,10.9641,132.0,14.9569,1008.06
69886,17.105555555555554,17.105555555555554,0.66,13.9587,319.0,16.1,1013.02
69730,15.0,15.0,0.62,14.168000000000005,300.0,16.1,1016.8
88864,27.58888888888889,27.561111111111117,0.44,9.2253,340.0,16.1,1020.03
81601,5.550000000000001,2.638888888888889,0.94,13.7494,352.0,5.618900000000001,1015.26
9338,6.383333333333335,6.383333333333335,0.7,4.314800000000001,333.0,14.9569,1012.76
80530,0.9666666666666678,0.9666666666666678,0.93,4.2665,203.0,2.4472,1029.56
66519,13.905555555555557,13.905555555555557,0.82,4.9266000000000005,290.0,11.125100000000002,999.09
61440,6.694444444444443,6.694444444444443,0.93,3.3327,223.0,15.826300000000002,1013.82
17962,17.066666666666666,17.066666666666666,0.49,4.5402000000000005,17.0,11.2056,1024.49
4438,14.400000000000002,14.400000000000002,0.87,3.4293,267.0,15.826300000000002,1027.73
27163,25.0,25.0,0.58,8.05,330.0,11.27,0.0
87610,20.97222222222222,20.97222222222222,0.41,20.6402,291.0,10.2557,1020.91
45713,1.0166666666666655,-1.9166666666666663,0.85,9.3702,170.0,6.9069,1021.32
32199,27.22222222222222,26.977777777777774,0.39,11.27,30.0,11.27,1017.3
60160,20.016666666666666,20.016666666666666,0.39,8.420300000000001,121.0,10.3523,1021.62
90790,-3.455555555555555,-10.216666666666669,0.73,24.230500000000003,1.0,14.9569,1016.3
68167,4.755555555555556,3.888888888888889,0.94,4.83,250.0,4.314800000000001,1027.3
61680,10.394444444444446,10.394444444444446,0.71,3.22,350.0,15.826300000000002,1017.12
20939,6.0888888888888895,2.027777777777777,0.41,24.0373,8.0,11.2056,1030.5
25295,9.377777777777778,8.61111111111111,0.81,6.601,328.0,9.7405,1032.42
38662,0.0500000000000019,-2.077777777777777,0.96,6.327300000000001,36.0,3.0107000000000004,1018.32
59560,7.755555555555556,7.255555555555556,0.89,4.9105,110.0,11.0446,1026.13
44474,11.394444444444442,11.394444444444442,0.76,6.1019000000000005,273.0,14.9569,1023.29
21618,23.63888888888889,23.63888888888889,0.67,10.706500000000002,56.0,11.27,1006.51
69364,3.494444444444444,3.494444444444444,0.84,3.22,10.0,14.9086,1026.81
41084,15.994444444444444,15.994444444444444,0.88,9.1448,177.0,7.969500000000001,991.75
87512,12.95,12.95,0.63,22.3146,31.0,10.3523,1029.09
52244,18.08888888888889,18.08888888888889,0.83,7.728,305.0,10.3523,1016.79
45715,0.1111111111111126,0.1111111111111126,0.92,3.9284,149.0,6.5205,1023.08
84344,12.266666666666666,12.266666666666666,0.47,7.5187,347.0,10.2557,1017.98
74263,22.50555555555556,22.50555555555556,0.74,8.1949,90.0,9.982,1012.82
17671,4.972222222222224,4.972222222222224,0.93,0.0,0.0,3.9284,1018.25
11007,8.933333333333332,4.261111111111112,0.54,45.6113,319.0,11.27,1016.33
56623,17.133333333333336,17.133333333333336,0.63,21.670600000000004,10.0,9.982,1021.4
13899,7.711111111111112,5.772222222222222,0.84,10.722600000000002,27.0,14.812,1023.29
59418,7.016666666666668,4.994444444444445,0.88,10.432800000000002,146.0,8.2593,1019.82
57224,26.77777777777778,27.344444444444445,0.52,10.1269,154.0,10.3523,1020.13
62082,8.916666666666664,6.961111111111112,0.62,12.3326,177.0,11.2056,1011.08
86439,12.22222222222222,12.22222222222222,0.93,3.1878,52.0,4.588500000000001,1017.41
45552,0.3166666666666668,-3.733333333333333,0.86,13.6045,109.0,15.826300000000002,1017.88
54126,-8.86111111111111,-14.11111111111111,0.92,10.706500000000002,331.0,9.6922,1012.36
55491,-20.55555555555556,-20.55555555555556,0.78,3.22,200.0,4.025,1033.8
56527,25.84444444444444,25.84444444444444,0.61,7.824600000000001,150.0,9.982,1017.1
10970,4.27777777777778,2.855555555555556,0.89,6.1502,41.0,5.9248,1010.44
55918,1.83888888888889,-2.016666666666666,0.9,14.3612,350.0,15.150100000000002,1014.62
11469,3.427777777777779,-0.0222222222222217,0.82,14.1197,300.0,15.826300000000002,1014.56
54852,-11.11111111111111,-11.11111111111111,0.73,4.83,20.0,2.0930000000000004,1035.3
42389,2.894444444444445,1.7555555555555538,1.0,4.8783,301.0,5.8604,1018.36
43655,11.166666666666666,11.166666666666666,0.82,11.382700000000002,280.0,15.3111,1015.52
75964,5.027777777777776,0.7222222222222207,0.82,23.5382,30.0,15.826300000000002,1031.11
63749,2.755555555555556,2.755555555555556,1.0,3.22,40.0,0.1932,1017.82
60888,14.466666666666663,14.466666666666663,0.77,3.22,70.0,14.9086,1017.53
59235,2.244444444444444,0.6055555555555574,0.99,5.9087000000000005,49.0,0.2737,1022.35
13009,20.65,20.65,0.66,6.4722,159.0,15.826300000000002,1007.54
76104,10.0,7.66111111111111,0.89,17.3075,340.0,14.9086,1010.3
10841,-5.050000000000001,-5.050000000000001,0.85,0.0,0.0,5.8765,1028.36
76328,27.24444444444445,26.994444444444447,0.39,14.2807,149.0,16.1,1017.47
53991,37.8,37.01111111111111,0.23,10.9641,286.0,9.982,1011.8
82083,3.911111111111111,3.911111111111111,1.0,0.4347,187.0,0.7889,1014.78
23605,26.966666666666672,26.77777777777778,0.39,20.5597,223.0,10.3523,1010.61
53146,12.22222222222222,12.22222222222222,0.43,16.1,190.0,9.982,1011.3
4707,20.09444444444445,20.09444444444445,0.87,6.295100000000001,130.0,14.9086,1014.66
44820,32.2,31.03888888888889,0.3,12.8639,161.0,9.982,1017.37
20257,7.694444444444445,5.350000000000001,0.72,13.202,211.0,14.9569,1014.88
43280,14.772222222222224,14.772222222222224,0.93,2.6082000000000005,223.0,4.459700000000001,1019.45
83035,19.283333333333328,19.283333333333328,0.71,10.8192,49.0,16.1,1009.82
13054,14.7,14.7,0.61,11.3505,280.0,15.826300000000002,1011.29
45199,17.77777777777778,17.77777777777778,0.79,8.017800000000001,47.0,9.982,1015.63
54045,23.81666666666667,23.81666666666667,0.45,12.2521,359.0,9.982,1019.56
46849,4.366666666666666,4.366666666666666,0.93,3.3005,233.0,7.084000000000001,1017.1
69152,12.2,12.2,0.87,7.744099999999999,151.0,2.6887,1019.98
92639,15.666666666666666,15.666666666666666,0.95,2.1413,311.0,15.1823,1009.5
57469,26.016666666666666,26.016666666666666,0.34,16.2771,281.0,9.982,1019.44
61309,23.688888888888886,23.688888888888886,0.63,12.042800000000002,281.0,11.27,1016.49
89155,2.027777777777777,-0.7166666666666662,0.91,9.3702,170.0,8.9677,1019.65
28464,2.7777777777777777,0.5277777777777793,1.0,8.05,110.0,4.025,0.0
23898,27.788888888888884,28.97222222222222,0.58,17.3397,52.0,9.982,1012.02
4684,16.71111111111111,16.71111111111111,0.97,3.5581,33.0,14.731500000000002,1016.23
92106,18.82222222222222,18.82222222222222,0.89,3.22,206.0,9.982,1010.41
66800,6.161111111111113,3.894444444444444,1.0,10.835300000000002,30.0,7.2772,1006.12
79145,8.877777777777775,6.300000000000002,0.58,16.9533,304.0,10.2235,1017.77
58781,15.0,15.0,0.83,16.1,130.0,9.982,1010.5
23875,25.450000000000003,25.450000000000003,0.52,5.361300000000001,338.0,10.3523,1013.53
68078,11.016666666666666,11.016666666666666,0.78,12.9766,349.0,15.4882,1023.86
70784,7.866666666666664,5.322222222222221,0.77,14.828100000000004,169.0,10.3523,1017.8
55006,-4.272222222222222,-7.483333333333332,0.69,7.3416,323.0,15.150100000000002,1019.8
25754,8.655555555555555,7.616666666666668,0.93,7.245,219.0,6.6654,1011.7
52025,32.2,30.822222222222223,0.28,3.880100000000001,302.0,10.3523,1012.22
73713,6.066666666666667,3.2333333333333334,1.0,13.9909,169.0,0.6279,1024.87
78172,11.08888888888889,11.08888888888889,0.93,15.504300000000002,150.0,15.7297,1019.65
3751,19.98333333333333,19.98333333333333,0.93,1.4651,288.0,7.212800000000001,1017.33
82573,22.82222222222222,22.82222222222222,0.38,17.7583,311.0,10.2557,1019.02
44328,13.205555555555556,13.205555555555556,0.64,6.601,222.0,15.826300000000002,1013.7
8872,22.28888888888889,22.28888888888889,0.35,9.8049,299.0,9.982,1022.83
73494,-7.677777777777777,-7.677777777777777,0.95,3.0751,220.0,2.5760000000000005,1010.14
16678,9.988888888888887,7.650000000000002,0.9,17.3397,30.0,4.9588,1023.99
71268,21.116666666666667,21.116666666666667,0.59,31.427200000000003,291.0,9.982,1013.04
64343,-1.183333333333333,-7.405555555555555,0.75,24.955,310.0,15.826300000000002,1015.28
82033,6.027777777777779,3.866666666666667,1.0,10.1752,39.0,2.9302,1013.77
65531,33.75555555555556,33.96666666666667,0.35,13.6689,164.0,10.3523,1013.77
24468,7.750000000000002,6.111111111111111,0.78,9.2253,169.0,10.5616,1000.93
17610,20.155555555555555,20.155555555555555,0.56,14.329,210.0,11.27,1003.2
90342,3.7722222222222217,2.594444444444445,0.76,5.2808,73.0,7.4543,1016.32
51781,26.11111111111111,26.11111111111111,0.36,15.778000000000002,310.0,11.4471,1020.79
12416,22.45555555555556,22.45555555555556,0.53,1.3041000000000005,342.0,10.3523,1017.45
13323,19.00555555555555,19.00555555555555,0.84,5.796,199.0,15.826300000000002,1007.67
10037,14.83888888888889,14.83888888888889,0.71,3.8962,125.0,14.9569,1015.46
85484,0.5777777777777773,0.5777777777777773,0.96,3.22,200.0,0.322,1041.31
57722,1.1111111111111112,-0.8944444444444442,0.89,6.44,300.0,16.1,1021.5
83626,22.866666666666664,22.866666666666664,0.38,7.985600000000001,225.0,16.1,1017.0
5547,7.249999999999998,5.816666666666666,0.86,7.8729,213.0,9.9015,0.0
91745,26.02777777777777,26.02777777777777,0.6,12.9122,320.0,15.552600000000002,1014.45
48059,18.87222222222222,18.87222222222222,0.73,14.989100000000002,262.0,11.4471,1012.4
66914,-1.2055555555555566,-5.705555555555555,1.0,14.1197,21.0,2.9624,1004.94
35878,18.88888888888889,18.88888888888889,0.9,3.22,30.0,15.826300000000002,1016.67
25797,11.06111111111111,11.06111111111111,0.86,11.27,290.0,4.9910000000000005,1012.75
64565,0.0222222222222217,-2.805555555555556,0.93,8.355900000000002,132.0,4.9105,1002.77
70489,13.333333333333334,13.333333333333334,0.83,10.8675,148.0,16.1,1009.37
65512,35.09444444444445,35.300000000000004,0.32,10.0625,170.0,9.982,1014.45
81757,1.1777777777777765,-5.588888888888889,0.75,37.352,330.0,5.5384,1007.07
81430,-1.5666666666666669,-4.105555555555556,0.89,6.745900000000001,122.0,6.5849,1018.19
46519,-5.916666666666666,-5.916666666666666,0.92,1.1914,49.0,2.3184,1020.85
6679,5.0,0.8388888888888878,0.81,22.1214,279.0,9.982,1013.66
14344,12.855555555555556,12.855555555555556,0.4,13.8138,77.0,10.3523,1021.7
7333,21.08333333333333,21.08333333333333,0.42,7.889000000000001,96.0,10.3523,1024.47
40806,1.1111111111111112,-3.4222222222222225,0.71,17.3075,321.0,9.982,1011.34
4036,18.772222222222226,18.772222222222226,0.93,6.279,339.0,11.8013,1017.74
46465,-3.3888888888888897,-7.2555555555555555,0.92,9.7083,25.0,3.1073,1028.83
72476,4.883333333333333,0.944444444444446,0.66,19.931800000000003,150.0,16.1,1008.32
17963,17.561111111111114,17.561111111111114,0.41,8.033900000000001,280.0,10.3523,1024.45
4556,23.111111111111107,23.111111111111107,0.62,4.3309,222.0,10.3523,1016.96
67046,13.355555555555554,13.355555555555554,0.9,9.1931,10.0,10.8997,1004.88
8643,17.82777777777778,17.82777777777778,0.87,11.3344,212.0,15.826300000000002,1018.88
85060,15.166666666666666,15.166666666666666,0.83,13.685,358.0,10.1752,1013.92
59118,15.0,15.0,0.62,16.1,220.0,9.982,1011.6
64272,-2.0388888888888896,-5.072222222222221,0.99,7.889000000000001,103.0,2.2701,1019.8
76680,12.77777777777778,12.77777777777778,0.86,5.8121,179.0,15.826300000000002,1015.29
25480,10.050000000000002,10.050000000000002,0.93,17.693900000000003,280.0,8.05,0.0
17162,6.5388888888888905,6.5388888888888905,0.84,3.1395,2.0,13.8138,1027.31
38340,-2.827777777777777,-6.411111111111111,0.72,9.1287,353.0,8.1949,1029.89
3278,-7.127777777777776,-7.127777777777776,0.67,4.5563,169.0,11.2056,1043.72
82104,5.0,5.0,0.96,3.0751,46.0,3.3971,1012.15
56430,14.97777777777778,14.97777777777778,0.83,17.3558,319.0,9.982,1017.57
59983,7.783333333333331,6.155555555555555,0.99,9.2253,282.0,8.774500000000002,1015.69
85722,8.416666666666666,7.572222222222223,0.82,6.327300000000001,246.0,15.1823,1020.33
43770,14.97777777777778,14.97777777777778,0.86,4.6851,348.0,11.27,1018.39
51106,13.822222222222225,13.822222222222225,0.56,20.2055,160.0,9.982,1028.38
90285,-0.1111111111111107,-0.1111111111111107,0.85,2.9785000000000004,259.0,15.826300000000002,1018.3
4109,19.53888888888889,19.53888888888889,0.95,1.932,309.0,9.7566,1012.8
66690,-0.0222222222222217,-2.783333333333334,0.74,8.1144,130.0,9.982,1019.38
14070,1.1444444444444457,1.1444444444444457,0.85,4.7656,203.0,4.588500000000001,1021.12
77671,17.59444444444445,17.59444444444445,0.73,19.7386,328.0,10.3523,1023.9
67133,3.683333333333335,-0.8222222222222224,0.71,22.024800000000003,150.0,9.982,1019.48
95771,29.850000000000005,28.72222222222222,0.31,20.447,150.0,15.552600000000002,1015.66
32233,13.27777777777778,13.27777777777778,0.69,8.05,21.0,15.150100000000002,1018.89
18860,17.666666666666668,17.666666666666668,0.42,4.717300000000001,54.0,10.3523,1020.1
14991,28.011111111111116,28.044444444444448,0.45,8.1788,11.0,9.982,1012.25
47556,28.911111111111115,29.0,0.45,14.0392,357.0,9.982,1016.62
7229,7.200000000000001,5.077777777777778,0.79,11.2056,289.0,9.982,1023.67
24225,7.644444444444442,5.38888888888889,0.77,12.525800000000002,138.0,9.982,1022.86
65507,32.738888888888894,32.266666666666666,0.34,12.042800000000002,171.0,10.3523,1015.39
1084,12.3,12.3,0.95,3.719100000000001,264.0,9.982,1016.49
66977,3.7722222222222217,0.6388888888888881,0.76,12.783400000000002,101.0,9.982,1017.28
17508,15.16111111111111,15.16111111111111,0.72,15.278900000000002,339.0,11.27,1014.23
12279,5.050000000000002,1.9111111111111097,0.76,14.4739,170.0,9.982,0.0
5186,-0.0444444444444434,-7.383333333333332,0.72,39.4289,20.0,15.8746,1012.99
33732,7.222222222222222,2.361111111111111,0.79,38.64,310.0,8.05,1005.6
19124,5.95,3.150000000000001,0.86,13.6045,148.0,6.1985,1015.42
2406,2.7722222222222235,-0.8722222222222223,0.96,14.3612,170.0,0.7728,1000.31
12577,19.4,19.4,0.7,3.22,90.0,15.826300000000002,1020.99
21968,22.45,22.45,0.67,7.695800000000001,343.0,9.982,1019.97
27773,14.566666666666666,14.566666666666666,0.76,6.617100000000001,32.0,15.150100000000002,1017.43
62624,17.022222222222222,17.022222222222222,0.99,9.3863,304.0,3.8318,1015.06
21026,1.71111111111111,1.71111111111111,0.75,0.0,0.0,15.8746,1022.55
13024,28.244444444444447,27.744444444444444,0.38,15.246700000000002,257.0,11.27,1001.96
15651,2.755555555555556,-0.294444444444445,0.93,11.27,110.0,2.0930000000000004,1026.92
55364,-10.0,-16.15,0.84,12.88,20.0,1.2880000000000005,1028.1
51799,9.961111111111112,9.961111111111112,0.93,3.2361,204.0,8.1305,1020.6
15413,0.0944444444444453,-3.1444444444444444,0.82,9.8371,272.0,9.982,1011.21
95900,17.755555555555556,17.755555555555556,0.85,3.2039,199.0,14.9569,1016.84
44801,31.14444444444445,29.8,0.29,3.4454,333.0,10.3523,1017.42
80610,1.7166666666666686,1.7166666666666686,0.92,0.0,0.0,6.021400000000001,1028.31
29880,-8.88888888888889,-12.45,0.92,6.44,190.0,0.161,1024.0
13717,27.03888888888889,26.550000000000004,0.33,7.550900000000001,14.0,9.982,1017.2
53874,31.03888888888889,31.71111111111111,0.45,4.7656,274.0,11.27,1011.93
69447,24.86111111111111,24.86111111111111,0.43,17.549000000000003,291.0,16.1,1018.02
51287,3.7055555555555566,0.9333333333333332,0.75,10.8836,30.0,15.826300000000002,1032.94
40956,17.25,17.25,0.67,13.0893,229.0,11.27,0.0
41847,15.32222222222222,15.32222222222222,0.79,7.5187,35.0,9.3702,1011.59
95633,6.35,4.166666666666667,0.83,10.5938,239.0,15.1823,1018.91
54019,27.75555555555555,26.955555555555552,0.31,20.2377,329.0,9.982,1018.35
57926,22.22222222222222,22.22222222222222,0.21,20.93,200.0,9.982,1022.8
71530,19.98333333333333,19.98333333333333,0.84,9.6761,18.0,10.2557,1011.14
37292,2.1499999999999986,-3.483333333333333,0.72,28.3843,300.0,9.982,1015.84
93715,7.444444444444445,6.372222222222222,0.81,6.617100000000001,269.0,15.1823,1017.99
32051,7.777777777777778,4.033333333333332,0.96,25.76,120.0,8.05,989.7
25289,11.133333333333333,11.133333333333333,0.71,4.9266000000000005,346.0,9.982,1031.52
18591,32.12777777777777,30.561111111111117,0.26,12.3326,19.0,9.982,1017.69
36790,-10.938888888888888,-16.755555555555556,0.96,11.125100000000002,235.0,4.025,1010.42
14579,13.961111111111112,13.961111111111112,0.55,23.1196,149.0,9.982,1015.6
86546,2.255555555555557,0.0999999999999998,1.0,7.4543,321.0,0.322,1016.74
13953,10.999999999999998,10.999999999999998,0.61,0.5313000000000001,214.0,9.982,1030.97
54683,2.755555555555556,-2.177777777777779,0.7,23.4738,170.0,9.982,1008.75
56106,-5.0,-9.63888888888889,0.84,11.27,40.0,6.118,1029.3
73887,23.35,23.35,0.56,5.8443000000000005,203.0,16.1,1012.33
55506,-13.88888888888889,-19.744444444444444,0.76,9.66,170.0,9.982,1028.8
35555,18.87777777777778,18.87777777777778,0.5,13.4113,166.0,10.3523,1024.88
23034,7.244444444444444,4.677777777777779,0.79,14.007,81.0,11.2056,995.82
27565,32.77777777777778,31.350000000000005,0.27,9.66,210.0,9.982,1011.7
95139,7.938888888888887,5.844444444444446,0.83,11.9462,123.0,11.8979,1018.83
65505,28.911111111111115,29.522222222222226,0.5,9.5151,150.0,9.982,1015.2
13107,16.177777777777777,16.177777777777777,0.77,6.0375000000000005,357.0,15.826300000000002,1018.13
20325,7.777777777777778,4.127777777777777,0.72,24.6652,160.0,14.812,1019.28
32103,8.838888888888887,5.355555555555556,0.77,26.2752,301.0,11.4471,995.94
49806,13.733333333333333,13.733333333333333,0.73,10.6743,41.0,9.982,1020.12
42428,7.594444444444445,7.594444444444445,0.89,3.22,300.0,9.982,1015.08
35369,12.155555555555557,12.155555555555557,0.58,21.7833,310.0,11.3988,1016.01
44941,33.916666666666664,33.18888888888889,0.3,8.3076,170.0,9.982,1018.67
9053,2.8777777777777778,1.1055555555555567,0.79,6.552700000000001,6.0,8.420300000000001,1030.04
6376,17.466666666666665,17.466666666666665,0.55,3.8318,146.0,11.4471,1025.12
67733,13.733333333333333,13.733333333333333,0.84,11.0285,109.0,9.982,1004.42
10727,-4.377777777777776,-4.377777777777776,0.92,3.3005,137.0,4.8461,1041.38
18499,24.97222222222222,24.97222222222222,0.29,10.722600000000002,330.0,9.982,1016.67
60522,5.95,3.905555555555556,0.8,9.5312,82.0,9.982,1013.6
47851,17.872222222222224,17.872222222222224,0.89,11.0446,39.0,11.2056,1006.93
49329,12.13888888888889,12.13888888888889,0.57,5.0071,325.0,9.982,1031.82
46148,-1.0611111111111111,-4.372222222222224,0.8,9.3219,272.0,9.982,1021.11
3309,-9.505555555555556,-13.02222222222222,0.8,6.166300000000001,130.0,9.9015,1029.09
63828,2.2388888888888894,-1.7055555555555555,0.72,15.407700000000002,41.0,10.0464,1021.54
61160,15.011111111111113,15.011111111111113,0.86,5.2969,337.0,8.774500000000002,1020.24
58479,30.0,28.444444444444443,0.25,11.27,110.0,9.982,1014.4
34282,20.0,20.0,0.61,12.88,200.0,9.982,1020.7
30348,31.11111111111111,30.15555555555555,0.33,9.66,310.0,9.982,1015.9
52696,16.244444444444447,16.244444444444447,0.43,29.8816,258.0,11.1573,1002.91
9116,13.155555555555557,13.155555555555557,0.44,6.488300000000001,318.0,15.3111,1020.23
48815,20.95555555555556,20.95555555555556,0.84,6.0858,310.0,14.9569,1015.33
65519,21.633333333333333,21.633333333333333,0.79,3.1556,143.0,14.9569,1015.0
57155,23.899999999999995,23.899999999999995,0.44,6.8586,268.0,10.3523,1021.39
51806,25.077777777777776,25.077777777777776,0.39,11.8818,202.0,10.3523,1017.84
6634,8.861111111111112,6.849999999999999,0.58,12.654600000000002,230.0,9.982,1028.57
78979,12.666666666666664,12.666666666666664,0.56,3.1878,272.0,16.1,1021.53
91968,15.605555555555558,15.605555555555558,0.87,3.22,210.0,16.1,1014.1
25185,13.77222222222222,13.77222222222222,0.69,7.969500000000001,141.0,9.9015,1021.79
16552,12.716666666666669,12.716666666666669,0.75,9.160900000000002,173.0,9.4507,1027.54
82070,-2.7,-7.622222222222222,0.92,14.49,170.0,3.059,0.0
87082,27.17222222222222,27.399999999999995,0.47,28.98,160.0,0.0,0.0
12638,37.672222222222224,36.46666666666667,0.21,12.799500000000002,181.0,10.3523,1015.11
95699,12.144444444444444,12.144444444444444,0.54,11.237800000000002,274.0,10.577700000000002,1018.86
82332,2.92777777777778,0.4444444444444428,0.75,9.016,174.0,9.982,0.0
9521,27.15,26.25,0.22,10.722600000000002,29.0,9.982,1016.04
53731,34.00555555555555,32.733333333333334,0.26,7.711900000000001,229.0,9.982,1008.77
86159,7.427777777777777,6.449999999999999,0.96,6.262900000000001,149.0,1.2880000000000005,1028.17
70956,27.661111111111115,28.33888888888889,0.53,10.980200000000002,291.0,15.826300000000002,1013.72
67533,15.933333333333334,15.933333333333334,0.7,6.295100000000001,180.0,15.826300000000002,1014.9
16770,15.050000000000002,15.050000000000002,0.51,9.2253,39.0,9.982,1020.53
95500,6.988888888888888,4.3277777777777775,0.92,14.2163,281.0,0.0,1028.22
62482,22.68333333333333,22.68333333333333,0.48,10.8192,12.0,16.1,1017.66
78361,14.305555555555555,14.305555555555555,1.0,3.22,70.0,15.407700000000002,1017.83
31858,7.155555555555556,4.422222222222223,0.38,14.989100000000002,160.0,10.3684,1010.66
58200,7.777777777777778,5.761111111111109,0.49,11.27,350.0,16.1,1020.5
47414,2.466666666666665,-1.183333333333333,0.91,14.007,149.0,8.05,1022.23
5570,9.605555555555554,7.566666666666666,0.85,14.007,211.0,15.826300000000002,1011.38
34471,15.0,15.0,0.83,11.27,350.0,11.27,1014.7
15368,7.249999999999998,3.4777777777777765,0.73,24.3432,11.0,9.982,0.0
73841,17.23888888888889,17.23888888888889,0.93,15.134000000000002,269.0,5.0393,1002.35
67691,13.711111111111112,13.711111111111112,0.78,16.9694,230.0,11.27,1011.08
89789,1.1722222222222218,-2.216666666666666,0.89,11.3344,164.0,6.1502,1020.09
19005,18.84444444444445,18.84444444444445,0.69,14.312900000000004,299.0,9.982,1012.3
86211,6.022222222222224,3.438888888888888,0.86,12.397,20.0,16.1,1030.16
48849,23.87222222222222,23.87222222222222,0.66,23.7475,151.0,11.27,1012.06
5974,14.86111111111111,14.86111111111111,0.78,22.942500000000003,289.0,15.005200000000002,1017.51
52463,14.07222222222222,14.07222222222222,0.76,3.1556,19.0,14.9569,1026.86
67461,15.444444444444445,15.444444444444445,0.84,6.1502,130.0,15.826300000000002,1015.0
87390,13.93888888888889,13.93888888888889,1.0,9.0482,231.0,9.6117,1014.73
24911,11.072222222222225,11.072222222222225,0.89,6.552700000000001,347.0,6.021400000000001,1033.6
12231,7.311111111111109,3.7277777777777774,0.7,22.5883,269.0,11.27,1017.42
89594,-1.977777777777777,-5.533333333333334,0.94,9.5795,166.0,5.570600000000001,1020.34
37071,-6.044444444444443,-6.044444444444443,0.91,1.4651,77.0,7.0357,1027.98
62752,34.95,34.20555555555555,0.28,9.1126,340.0,16.1,1016.53
90361,3.3722222222222222,-0.3888888888888885,0.92,15.939000000000002,139.0,8.2593,1016.4
42485,5.899999999999999,5.899999999999999,0.93,0.1288,340.0,5.9731000000000005,1014.8
3160,6.5388888888888905,4.100000000000001,0.9,12.2199,155.0,5.216400000000001,1010.07
75828,20.13888888888889,20.13888888888889,0.32,11.0285,282.0,16.1,1010.09
74553,32.75555555555555,31.54444444444444,0.29,7.631400000000001,331.0,16.1,1018.12
13203,17.733333333333334,17.733333333333334,0.68,5.618900000000001,98.0,15.826300000000002,1012.39
19583,-6.0888888888888895,-6.0888888888888895,0.84,2.6726,146.0,6.0697,1042.41
